budget,revenue,profit,popularity,runtime,vote_average,genres1
30000000,64626786,34626786,23.328823,89,4.8,27
33000000,140470746,107470746,29.775441,99,6.7,10402
33000000,62022014,29022014,19.642328,105,5.1,28
33000000,0,-33000000,7.339908,96,4.9,9648
33000000,54700105,21700105,35.099611,124,6.1,28
30000000,27610873,-2389127,16.541791,118,6.6,18
30000000,40346186,10346186,31.92695,94,6.3,28
33000000,0,-33000000,9.060642,124,5.7,35
32350000,572700000,540350000,46.509071,135,7.9,12
30000000,22211426,-7788574,21.538222,108,5.8,28
32000000,113019290,81019290,33.923786,124,7.2,18
35000000,24159934,-10840066,20.908494,98,5.3,35
32000000,173398518,141398518,16.901954,97,6.4,35
32000000,152036382,120036382,15.039407,123,6.2,18
33000000,0,-33000000,13.655735,99,5.3,12
0,60328000,60328000,21.620317,101,6.7,14
32000000,80197993,48197993,14.642055,92,5.6,35
32500000,288383523,255883523,17.107065,125,6.5,35
32000000,126041322,94041322,38.21708,107,6.3,28
29000000,50041732,21041732,14.993169,103,6,27
32000000,48814909,16814909,24.147269,129,7,18
32000000,69055695,37055695,18.47242,107,6,28
35000000,21819348,-13180652,18.84332,90,5.7,35
32000000,83615414,51615414,15.901137,107,5.3,80
32000000,147332697,115332697,59.19888,93,7.1,53
32000000,36733909,4733909,14.48851,120,6.7,28
30000000,77566815,47566815,23.197408,101,6.3,53
33000000,9494789,-23505211,10.651202,105,6.7,12
35000000,31755742,-3244258,10.032626,113,5.6,28
0,0,0,6.048743,106,6.3,18
32000000,60740827,28740827,34.628738,96,6.9,18
32000000,85167639,53167639,47.5612,87,6.2,28
32000000,18552460,-13447540,16.473355,107,6.3,28
28000000,30016165,2016165,6.201404,90,5.6,28
32000000,0,-32000000,15.560918,121,6.6,18
32000000,18409891,-13590109,25.799697,111,6.2,28
70000000,53587404,-16412596,4.822033,90,4,14
32000000,0,-32000000,3.379454,110,5.4,14
30000000,27437881,-2562119,26.9385,100,5.3,35
32000000,3566637,-28433363,4.098444,75,7.1,16
0,0,0,4.901553,132,7.2,18
32000000,5914908,-26085092,5.347936,108,5.9,10752
32000000,0,-32000000,4.120549,93,5,12
31500000,89460381,57960381,49.973462,153,8,18
32000000,42045846,10045846,13.611544,102,6,35
0,106269971,106269971,6.775294,137,6.9,10402
31500000,14708696,-16791304,27.891012,113,5.7,28
31000000,128499205,97499205,13.864975,161,7,18
31000000,161772375,130772375,42.213765,138,6.5,18
34000000,210308099,176308099,29.887404,126,5.9,28
30000000,174600318,144600318,74.417456,99,8,35
31000000,24185781,-6814219,7.06762,101,6.4,18
31000000,53208180,22208180,15.895661,103,6.2,35
31000000,68106245,37106245,19.258041,118,7,80
31000000,104384188,73384188,47.753598,99,6.2,35
30250000,115101622,84851622,15.585138,105,6.4,35
45000000,306776732,261776732,32.217425,113,6.9,28
34200000,234801895,200601895,34.86859,93,6.1,35
30000000,287553595,257553595,36.432598,108,6,35
30000000,373554033,343554033,73.640445,81,7.7,16
30000000,350448145,320448145,49.526736,116,6.8,28
30000000,196114570,166114570,26.780961,104,7,18
31000000,15134293,-15865707,6.487344,105,6,18
30000000,136706683,106706683,25.996219,113,7.4,18
30000000,199200000,169200000,46.212155,134,7.2,28
25000000,115922175,90922175,32.105328,132,7.2,18
20000000,167722310,147722310,41.156217,92,6.2,35
30000000,191502426,161502426,37.179547,99,6.7,27
30000000,212385533,182385533,34.391792,90,6.1,80
37000000,165335153,128335153,40.176265,115,6.5,35
26000000,116400000,90400000,10.704596,102,6.5,35
33000000,327311859,294311859,79.579532,127,8.1,80
30000000,210819611,180819611,63.13678,112,7.3,878
30000000,140161792,110161792,27.870755,87,6.7,16
25000000,156822020,131822020,31.242999,138,7.6,53
30000000,216763646,186763646,70.456012,132,7.7,18
80000000,176885658,96885658,29.415229,103,6.4,35
29000000,115603229,86603229,55.109138,123,7.7,10749
30000000,160259319,130259319,30.695228,111,6.1,35
35000000,155545279,120545279,13.788422,102,6,35
30,103,73,4.590277,78,6,12
30000000,74787599,44787599,3.845231,132,5.9,18
30000000,160638883,130638883,26.952727,133,7.2,12
25000000,163670000,138670000,33.704181,109,6.7,18
30000000,105834556,75834556,19.925026,125,6.7,18
35000000,116980662,81980662,43.742241,97,6.4,27
30000000,47042000,17042000,46.377628,118,6.6,28
0,0,0,9.166658,87,4.9,14
30000000,254134910,224134910,34.36645,89,6,14
30000000,114281051,84281051,12.967137,100,5.8,18
30000000,105173115,75173115,50.670253,111,6.4,35
45000000,92374674,47374674,24.694551,109,6.7,28
30000000,63833449,33833449,11.409124,99,5.8,35
0,0,0,7.922716,114,5.8,18
30000000,114663461,84663461,33.385429,89,5.9,35
19000000,69631118,50631118,8.584398,95,5.3,28
37000000,96455697,59455697,41.569541,98,6.3,35
30000000,151119219,121119219,43.753585,94,7.4,14
0,0,0,18.568021,85,5.5,16
53000000,83282296,30282296,28.350529,124,7.4,80
80000000,118880016,38880016,10.81051,131,5.8,10749
30000000,70200000,40200000,19.578249,107,5.6,878
30000000,0,-30000000,5.73667,99,5.7,35
30000000,51132598,21132598,28.624038,83,6.3,35
30000000,152427960,122427960,27.230493,131,6,12
30000000,192452832,162452832,30.380747,85,6.8,12
30000000,156835339,126835339,29.489274,126,6.9,18
30000000,93772522,63772522,8.058109,102,5.1,35
30000000,129266061,99266061,33.369305,123,7.4,18
30000000,0,-30000000,16.52083,105,6.6,35
30000000,45892212,15892212,11.19602,125,6.2,28
30000000,54819301,24819301,14.585968,92,4.9,35
40000000,117195061,77195061,43.571612,77,7.2,10749
0,42647449,42647449,8.305085,118,7.2,18
30000000,84025816,54025816,55.424027,121,7.2,28
30000000,91709827,61709827,65.364452,123,7.3,28
30000000,90810892,60810892,45.083509,99,6.2,27
25000000,65663276,40663276,82.052056,112,7.4,14
0,0,0,15.011624,111,6.9,35
30000000,159291809,129291809,25.060342,107,6.6,18
25000000,51842679,26842679,11.42943,104,5.6,12
30000000,53653224,23653224,32.26789,113,7.1,35
30000000,75505973,45505973,33.394082,113,6.2,27
30000000,66486080,36486080,73.987775,95,6.5,27
30000000,84646831,54646831,10.608998,84,3.7,35
30000000,38413606,8413606,12.821329,126,7.2,12
27000000,38122105,11122105,30.131498,101,6.4,28
25000000,38748395,13748395,12.113235,94,6.6,27
30000000,63782078,33782078,31.191975,111,6.5,28
30000000,51376861,21376861,11.916389,95,3.8,28
30000000,36160375,6160375,20.355458,98,5.7,35
30000000,82394288,52394288,63.848541,100,5.8,18
30000000,34742066,4742066,8.999675,108,6.6,10402
30000000,41480851,11480851,9.278361,125,6.5,28
45000000,0,-45000000,7.185212,94,5.1,28
30000000,48428063,18428063,55.806402,79,6.6,28
30000000,63372757,33372757,48.237797,106,6.4,53
0,0,0,17.943945,111,5.9,35
30000000,14460000,-15540000,19.143721,63,6.8,16
19000000,39267515,20267515,15.67747,85,4.1,35
30000000,29202884,-797116,4.52363,108,6.3,35
0,31911598,31911598,13.064264,139,6.4,18
0,0,0,2.644427,127,6.2,18
30000000,24048000,-5952000,5.301589,106,5.4,28
0,60896147,60896147,20.252143,95,4.8,14
30000000,0,-30000000,29.359201,118,5.9,53
30000000,108609310,78609310,20.063165,108,5.8,28
35000000,22034832,-12965168,6.246199,111,5.2,35
30000000,53909751,23909751,27.71063,124,5.7,35
30000000,21800302,-8199698,2.850896,104,5,35
30000000,51148651,21148651,34.421696,133,6.9,10749
30000000,31070211,1070211,15.89534,87,4.8,878
30000000,35294470,5294470,18.706504,109,6,53
30000000,19204929,-10795071,9.607391,87,6,28
25000000,17193231,-7806769,2.77255,98,5.2,28
0,0,0,17.834976,99,5.4,28
30000000,102820008,72820008,20.236951,112,6.6,18
30000000,16930884,-13069116,16.883429,108,5.7,80
35000000,25224242,-9775758,12.779201,126,6.8,18
40000000,26155781,-13844219,14.729386,98,5.5,35
26000000,0,-26000000,23.227877,104,5.5,27
37000000,37962774,962774,11.374306,110,5.1,35
30000000,31148328,1148328,10.703602,130,6.3,53
30000000,15007991,-14992009,10.756266,97,5.1,28
30000000,15368897,-14631103,4.352422,96,5,35
30000000,13001257,-16998743,9.301562,114,6.7,18
17000000,24922237,7922237,18.27083,106,6,27
30000000,30536013,536013,19.106154,135,6.4,18
30000000,0,-30000000,5.259585,100,4,28
0,0,0,3.226243,100,5.4,18
100000000,0,-100000000,21.677732,85,2.9,28
30000000,0,-30000000,43.882857,107,5.7,28
25000000,30114487,5114487,12.10235,102,4.7,18
23000000,12,-22999988,3.362045,111,6.1,35
30000000,13521829,-16478171,10.694417,86,4.8,35
30000000,18618284,-11381716,6.353971,108,6.7,18
30000000,64352607,34352607,37.181019,123,6.3,12
30000000,8454301,-21545699,4.952735,134,7.2,35
30000000,62616646,32616646,22.975918,91,5.5,80
30000000,18195610,-11804390,8.359599,108,5.8,28
18000000,26828365,8828365,16.102271,122,7.4,10752
30000000,0,-30000000,49.336397,229,8.2,18
0,18074539,18074539,29.647844,118,5.9,53
0,0,0,12.467267,138,6.7,18
0,0,0,2.774811,108,6,80
0,3102550,3102550,3.71305,80,5.4,28
30000000,35078241,5078241,8.386432,92,6.3,18
0,0,0,3.866026,98,5,14
21000000,480314,-20519686,12.790408,87,5,12
30000000,14711793,-15288207,35.53352,160,7,28
30000000,108348,-29891652,4.065212,125,5,12
0,0,0,20.362025,91,5.9,35
30000000,0,-30000000,48.0343,92,5.4,53
30000000,2527904,-27472096,13.268936,129,6.4,28
0,0,0,8.010046,93,5.5,16
30000000,0,-30000000,12.257654,140,7,36
27000000,0,-27000000,6.036684,110,3,18
30000000,0,-30000000,10.958697,103,5.8,10749
30000000,0,-30000000,2.625594,85,6.4,14
30000000,0,-30000000,2.981047,110,6.6,80
19000000,140752617,121752617,66.242737,83,5.6,12
29000000,287506194,258506194,71.496894,115,6.8,35
28000000,186438883,158438883,35.580032,136,7.3,18
30000000,37036004,7036004,8.085872,127,5.9,35
29000000,0,-29000000,10.364582,86,5.8,12
0,0,0,16.87784,122,7.2,18
30000000,33013805,3013805,18.165957,113,6.6,35
29000000,16930185,-12069815,8.93941,100,5,35
29000000,78636257,49636257,20.55509,91,5.5,35
0,0,0,3.735723,157,6.9,18
0,0,0,4.310168,112,6.3,35
12000000,24829644,12829644,12.653831,87,4.9,18
29000000,21126225,-7873775,24.240361,103,6.8,18
28000000,504050219,476050219,92.982009,90,7.4,16
28000000,201634991,173634991,61.76233,147,7.7,18
28000000,333000000,305000000,66.976776,118,7.1,12
30000000,100491683,70491683,7.981116,79,5.7,16
60000000,105178561,45178561,21.252797,104,6.1,80
29000000,48902953,19902953,19.237254,110,6.6,35
29000000,98185582,69185582,27.555646,102,6.2,28
28000000,140767956,112767956,66.169628,131,7.5,28
28000000,92380927,64380927,24.917665,99,6.4,35
28000000,133346506,105346506,57.518472,130,7.3,35
0,0,0,11.870161,120,6.2,10402
28000000,64445708,36445708,7.534003,135,7,18
28000000,102356381,74356381,44.529429,101,6.8,14
35000000,94728529,59728529,14.949395,103,5.5,35
30000000,17137302,-12862698,14.726338,115,6.5,16
21000000,71441250,50441250,24.13081,110,7.4,35
30000000,90259536,60259536,45.915165,90,7.1,9648
28000000,134402450,106402450,28.043508,105,6.4,35
28000000,195312802,167312802,26.090746,127,6.3,12
28000000,77516304,49516304,14.530803,90,6.6,35
27000000,101646581,74646581,13.308127,99,5.5,53
28000000,60780981,32780981,38.0958,89,6.1,35
28000000,97594140,69594140,37.729059,115,6.9,10749
28000000,39514713,11514713,18.650748,96,6.4,35
28000000,92601050,64601050,15.794946,104,6.1,35
28000000,96188903,68188903,45.054936,117,7.1,28
28000000,40547440,12547440,25.039383,83,5.6,28
28000000,33000337,5000337,6.756771,99,4.6,53
28000000,100654149,72654149,22.14595,81,6.1,10751
28000000,121147947,93147947,36.58383,135,7.7,18
28000000,33139618,5139618,94.056131,117,7.9,878
28000000,31596911,3596911,10.703456,139,6.5,12
28000000,52597999,24597999,41.638961,113,6,28
21000000,54926886,33926886,14.518708,117,6.5,18
0,0,0,3.312385,97,4.5,27
35866397,20217080,-15649317,3.75074,98,7,99
28000000,38159905,10159905,22.074306,103,5.8,35
28000000,8888143,-19111857,4.436792,119,6,18
28000000,45236543,17236543,14.639324,94,5.5,28
28000000,8345056,-19654944,1.767479,86,5.5,12
28000000,14010832,-13989168,13.145205,98,4.8,28
28000000,7002261,-20997739,12.921594,108,5.8,35
28000000,16374328,-11625672,28.397048,108,5.5,10749
28000000,5684789,-22315211,7.039189,134,6.8,18
27000000,17286299,-9713701,16.785866,110,6.2,35
28000000,60700000,32700000,40.28635,103,6.3,28
24000000,23321954,-678046,6.009644,145,5.6,28
28000000,68896829,40896829,25.520976,90,5.7,28
27500000,187500000,160000000,25.633663,131,6.2,12
30000000,219076518,189076518,22.527211,129,6.2,35
30000000,95714875,65714875,24.09152,109,7.1,18
35000000,43650785,8650785,6.248273,114,5.7,35
8000000,27187653,19187653,9.548391,163,6.9,18
15000000,49469904,34469904,12.576381,92,6.9,18
27500000,24748670,-2751330,12.741073,120,6.2,18
27000000,96900000,69900000,16.188572,113,6.7,878
27000000,0,-27000000,5.576937,116,5.6,35
27000000,60527873,33527873,18.913,115,6.2,18
27000000,115229890,88229890,44.714264,133,7.5,10402
27000000,44352417,17352417,11.870301,117,6,12
0,0,0,5.753705,117,6.7,35
27000000,129000000,102000000,28.227984,101,6.6,18
27000000,56870414,29870414,11.678561,82,5.5,27
27000000,56308881,29308881,36.921445,110,7.4,18
27000000,21500000,-5500000,17.567332,193,7.3,18
30000000,15395087,-14604913,16.698316,130,6.3,18
27000000,20158808,-6841192,47.862016,102,7,18
27000000,27200316,200316,39.324831,100,7.2,9648
0,0,0,18.591657,110,6.7,18
25000000,11137801,-13862199,5.650125,109,6.7,12
27000000,76000000,49000000,3.123583,113,5.9,80
27000000,29000000,2000000,23.917982,109,6.1,27
27000000,13000000,-14000000,8.715822,99,5.5,80
0,0,0,5.737161,106,6.8,18
27000000,85564310,58564310,14.788073,89,4.4,10751
27000000,93282604,66282604,38.279458,98,6.5,53
28,14,-14,9.670031,93,5.9,53
0,4488529,4488529,5.271559,112,5.9,35
27000000,21148829,-5851171,17.193659,106,6.3,9648
25000000,6673422,-18326578,8.31653,104,5.2,35
0,0,0,2.653988,120,5.9,18
0,0,0,0.548435,133,6.9,35
26000000,183293131,157293131,31.250383,91,5.2,28
26000000,110230332,84230332,24.345651,97,6,35
26000000,109449237,83449237,38.473732,116,6.2,35
25000000,289317794,264317794,31.792964,122,6.8,10749
28000000,53181600,25181600,61.309619,113,6.2,80
15000000,201957688,186957688,5.411154,111,5.8,35
27000000,101624843,74624843,41.832392,111,6.6,28
26000000,65705772,39705772,21.988861,121,6.8,18
22000000,68296293,46296293,19.068175,139,7,37
26000000,61489265,35489265,24.114459,115,6.3,18
22000000,50750000,28750000,20.256571,175,6.9,18
26000000,57891803,31891803,8.802626,85,6.2,27
26000000,90426405,64426405,37.355826,90,5.9,27
26000000,71868327,45868327,39.742009,106,7.3,28
26000000,67918658,41918658,30.981604,100,5.2,27
25000000,86175291,61175291,31.893932,130,6.1,53
0,0,0,15.376391,109,5.9,35
26000000,38793283,12793283,5.894163,94,4.9,12
26000000,0,-26000000,10.981038,127,7.1,28
26000000,43318349,17318349,22.07638,104,6.8,18
26000000,28818995,2818995,10.925618,100,5.2,35
56000000,142044638,86044638,21.219292,118,5.7,35
42000000,35402320,-6597680,14.831402,118,5.8,18
26000000,29657751,3657751,22.520842,111,6.1,80
30000000,14000000,-16000000,3.314094,110,4.8,35
26000000,36800000,10800000,7.964451,99,4.5,28
26000000,0,-26000000,1.492056,101,5.5,80
26000000,0,-26000000,4.810621,100,6,14
0,0,0,9.317265,103,6.5,35
26000000,0,-26000000,5.644844,100,3.9,10749
25530000,20080020,-5449980,4.475007,95,5.3,12
26000000,30523226,4523226,66.097437,116,6.3,878
25000000,82466670,57466670,20.679652,129,6.8,18
30000000,611899420,581899420,38.171417,127,6.9,18
25000000,441286195,416286195,30.884535,125,7,35
25000000,412800000,387800000,49.510658,133,7.6,18
33000000,269958228,236958228,50.7453,116,7.8,18
25100000,29506464,4406464,10.445391,131,6.1,18
25000000,226830568,201830568,80.879032,93,7.2,28
26000000,35926213,9926213,33.93914,117,7.2,18
25000000,411006740,386006740,26.576385,129,6.1,53
22000000,321365567,299365567,104.469351,195,8.3,18
25000000,124272124,99272124,42.191509,146,7.8,18
28000000,8555008,-19444992,20.267062,128,5.7,18
0,181466833,181466833,22.644275,93,5.4,9648
26000000,0,-26000000,7.182761,127,4.9,53
30000000,114908830,84908830,26.69592,97,5.8,27
0,0,0,7.336256,100,4.7,53
25000000,80936232,55936232,12.739721,83,5.6,28
25000000,170764026,145764026,46.942396,85,6.4,28
25000000,78000000,53000000,15.505137,88,5.8,878
25000000,76270454,51270454,38.272889,119,7.6,80
25000000,171600000,146600000,53.645267,122,7.7,80
25000000,153997819,128997819,28.468,99,6.1,28
25000000,281929795,256929795,35.310712,97,6.5,35
25000000,152500343,127500343,28.727731,121,6.8,35
45000000,124914842,79914842,4.340616,95,5.1,35
25000000,119772232,94772232,14.604911,104,5.7,35
25000000,147780440,122780440,38.688822,107,6.1,35
25000000,56505065,31505065,30.537845,130,7.4,28
25000000,91036760,66036760,19.750059,115,6,28
2800000,60922980,58122980,25.939385,111,7.2,27
25000000,117719158,92719158,31.64341,93,5.8,27
25000000,99357138,74357138,26.811541,101,6.8,18
60000000,137587063,77587063,40.646102,96,7,12
25000000,116766556,91766556,34.160448,106,7.2,18
0,0,0,5.377155,100,7,35
25000000,77278331,52278331,48.552871,117,6.4,28
25000000,122644820,97644820,18.228538,101,6.1,27
26000000,90574188,64574188,29.342744,94,6.7,35
25000000,46836394,21836394,63.654244,145,8.2,18
28000000,58795814,30795814,11.859396,102,5,28
25000000,122489822,97489822,24.356483,97,6.4,14
25000000,65884703,40884703,70.105981,170,8,28
25000000,0,-25000000,8.618208,97,6.3,28
23000000,43984230,20984230,21.189028,163,7.4,18
25000000,63100000,38100000,31.364901,109,6.1,53
0,0,0,7.615653,97,5.9,28
25000000,77208711,52208711,37.817905,158,7.9,18
35000000,0,-35000000,5.784661,85,5.8,16
0,0,0,8.255708,84,5.6,16
25000000,41604473,16604473,6.086083,86,5.5,28
25000000,39053061,14053061,17.17372,119,6.3,18
25000000,64437847,39437847,16.936576,98,6.4,28
25000000,70442940,45442940,25.838073,97,5.6,10749
25000000,36351350,11351350,5.625632,105,5.4,35
25000000,38307627,13307627,17.312433,124,6.6,18
25000000,66980456,41980456,53.811461,94,6.4,18
0,0,0,7.057765,105,5.8,35
17000000,63102666,46102666,19.045146,104,5.5,27
25000000,59192128,34192128,21.729434,101,5.5,35
25000000,56489558,31489558,12.837116,101,5.8,28
25000000,41597830,16597830,20.953265,114,7,18
20000000,33889159,13889159,10.81439,105,6.4,35
25000000,229736344,204736344,27.683874,90,6.1,10751
20000000,70992898,50992898,9.855474,97,4.9,12
25500000,2415472,-23084528,12.756344,128,6,53
25000000,66122026,41122026,29.533437,114,7.1,18
30000000,82150642,52150642,14.179538,124,7.1,18
25000000,50671850,25671850,14.340095,89,5.5,27
